Date,Open,High,Low,Close,Adj Close,Volume
2018-07-18,16.070000,16.145000,15.200000,15.315000,14.722235,5970066
2018-07-19,15.495000,15.580000,15.290000,15.425000,14.827977,4626654
2018-07-20,15.440000,15.695000,15.380000,15.485000,14.885654,4021477
2018-07-23,15.475000,15.510000,15.050000,15.285000,14.693396,2863432
2018-07-24,15.275000,15.435000,15.155000,15.425000,14.827977,3031693
2018-07-25,15.425000,15.535000,15.240000,15.340000,14.746267,2431603
2018-07-26,15.400000,15.625000,15.345000,15.610000,15.005816,3275509
2018-07-27,15.635000,15.960000,15.635000,15.870000,15.255753,3893285
2018-07-30,16.014999,16.235001,15.940000,16.000000,15.380721,5207811
2018-07-31,16.320000,17.309999,16.320000,17.275000,16.606373,15769795
2018-08-01,17.465000,17.740000,17.350000,17.670000,16.986084,8555541
2018-08-02,17.545000,17.610001,17.215000,17.465000,16.789019,6319531
2018-08-03,17.750000,17.750000,17.344999,17.450001,16.774601,4922725
2018-08-06,17.480000,17.815001,17.299999,17.625000,16.942825,4910340
2018-08-07,17.900000,18.400000,17.850000,18.344999,17.634960,9174530
2018-08-08,18.330000,18.570000,17.980000,18.070000,17.370604,7137426
2018-08-09,17.980000,18.090000,17.775000,18.014999,17.317732,4309991
2018-08-10,17.799999,18.290001,17.514999,18.020000,17.322538,7559715
2018-08-13,17.995001,18.525000,17.780001,18.420000,17.707056,5237899
2018-08-14,18.420000,18.670000,18.334999,18.500000,17.783958,5294493
2018-08-15,18.799999,19.045000,18.514999,18.750000,18.024284,11152082
2018-08-16,19.850000,19.850000,18.455000,18.570000,17.851250,13088139
2018-08-17,18.570000,18.600000,17.125000,17.305000,16.635210,17182889
2018-08-20,17.400000,17.965000,16.750000,17.275000,16.606373,13117735
2018-08-21,17.180000,17.275000,16.879999,17.190001,16.524664,9196946
2018-08-22,17.195000,17.355000,17.040001,17.170000,16.505438,5115648
2018-08-23,17.170000,17.280001,17.010000,17.105000,16.442953,5233492
2018-08-24,17.180000,17.330000,16.900000,17.280001,16.611179,5763953
2018-08-27,17.344999,17.594999,17.129999,17.170000,16.505438,4364706
2018-08-28,16.799999,16.959999,16.110001,16.445000,15.808499,15526869
2018-08-29,16.400000,16.844999,16.385000,16.514999,15.875790,5715235
2018-08-30,16.549999,16.670000,16.254999,16.475000,15.837337,4914614
2018-08-31,16.450001,16.590000,16.254999,16.264999,15.635466,4385481
2018-09-03,16.400000,16.650000,16.334999,16.530001,15.890209,4530977
2018-09-04,16.600000,16.665001,16.309999,16.334999,15.702755,4661883
2018-09-05,16.315001,16.340000,15.780000,15.810000,15.198076,6435863
2018-09-06,15.900000,16.059999,15.550000,15.575000,14.972172,5319877
2018-09-07,15.575000,15.645000,15.090000,15.325000,14.731848,5911825
2018-09-10,15.325000,15.460000,15.100000,15.190000,14.602072,4213551
2018-09-11,15.200000,15.665000,15.175000,15.350000,14.755880,6259171
2018-09-12,15.665000,15.920000,15.400000,15.615000,15.010623,6876452
2018-09-13,15.615000,15.740000,15.400000,15.480000,14.880848,3342811
2018-09-14,15.480000,15.585000,15.240000,15.290000,14.890587,3734575
2018-09-17,15.260000,15.325000,14.925000,15.285000,14.885717,4573453
2018-09-18,15.180000,15.450000,14.960000,15.215000,14.817547,5221955
2018-09-19,15.325000,15.840000,15.325000,15.700000,15.289877,7038007
2018-09-20,15.800000,15.920000,15.410000,15.450000,15.046408,5441450
2018-09-21,15.500000,15.630000,15.435000,15.470000,15.065886,5012038
2018-09-24,15.550000,16.240000,15.550000,16.200001,15.776816,7247465
2018-09-25,16.350000,16.430000,16.120001,16.209999,15.786553,8652163
2018-09-26,16.490000,17.000000,16.455000,16.684999,16.249147,11580603
2018-09-27,16.719999,17.049999,16.639999,16.725000,16.288101,6972564
2018-09-28,16.725000,16.940001,16.584999,16.825001,16.385489,5512249
2018-10-01,16.950001,17.565001,16.950001,17.215000,16.765301,7550183
2018-10-02,17.430000,17.490000,17.205000,17.254999,16.804256,7653424
2018-10-03,17.379999,17.379999,17.100000,17.150000,16.702000,3727848
2018-10-04,17.150000,17.415001,16.820000,16.825001,16.385489,5779508
2018-10-05,16.655001,16.930000,16.610001,16.770000,16.331926,5172616
2018-10-08,16.480000,16.535000,15.940000,16.100000,15.679428,5364904
2018-10-09,16.700001,17.180000,16.650000,16.700001,16.263756,9048673
2018-10-10,16.844999,16.980000,16.350000,16.410000,15.981330,5015768
2018-10-11,15.500000,15.745000,15.040000,15.450000,15.046408,12735211
2018-10-12,15.410000,15.750000,15.220000,15.560000,15.153535,6468336
2018-10-15,15.880000,16.879999,15.840000,16.280001,15.854727,13813875
2018-10-16,16.525000,16.764999,16.295000,16.735001,16.297840,6863155
2018-10-17,16.990000,17.174999,16.715000,16.725000,16.288101,8840616
2018-10-18,16.695000,16.725000,15.805000,15.870000,15.455436,8983783
2018-10-19,16.135000,16.725000,16.030001,16.565001,16.132280,6110149
2018-10-22,16.754999,16.780001,15.830000,15.855000,15.440827,6359734
2018-10-23,15.750000,15.825000,15.025000,15.035000,14.642248,8754261
2018-10-24,15.200000,15.580000,15.055000,15.180000,14.783461,6221295
2018-10-25,14.685000,15.450000,14.250000,15.270000,14.871110,8336477
2018-10-26,15.230000,15.265000,14.600000,14.770000,14.384171,5991331
2018-10-29,14.940000,15.870000,14.840000,15.385000,14.983106,8271612
2018-10-30,15.395000,16.090000,15.395000,15.995000,15.577170,8248565
2018-10-31,16.180000,16.430000,15.960000,16.230000,15.806031,9466208
2018-11-01,16.270000,16.450001,15.800000,15.820000,15.406742,7804727
2018-11-02,15.900000,16.530001,15.740000,15.985000,15.567431,9020605
2018-11-05,16.040001,16.459999,15.730000,16.240000,15.815770,6730001
2018-11-06,16.219999,16.309999,16.040001,16.200001,15.776816,5963048
2018-11-07,16.170000,16.600000,15.880000,16.325001,15.898550,8145501
2018-11-08,16.385000,16.575001,15.850000,15.910000,15.494391,6111641
2018-11-09,15.680000,15.765000,15.410000,15.540000,15.134056,5443750
2018-11-12,15.895000,16.264999,15.745000,15.975000,15.557693,7135815
2018-11-13,15.700000,15.765000,14.315000,14.325000,13.950795,18099853
2018-11-14,14.050000,14.730000,13.715000,14.505000,14.126094,14823628
2018-11-15,14.400000,14.550000,13.950000,14.005000,13.639154,6756633
2018-11-16,14.480000,14.605000,14.185000,14.455000,14.077399,7950240
2018-11-19,14.545000,14.650000,13.990000,14.005000,13.639154,6445946
2018-11-20,13.935000,14.100000,13.180000,13.310000,12.962310,8319199
2018-11-21,13.455000,14.035000,13.405000,13.795000,13.434640,8369215
2018-11-22,13.825000,13.950000,13.530000,13.530000,13.176562,3919768
2018-11-23,13.410000,13.435000,12.800000,12.965000,12.626322,8055187
2018-11-26,13.250000,13.575000,13.155000,13.420000,13.069436,6324962
2018-11-27,13.400000,13.600000,13.220000,13.520000,13.166824,4665138
2018-11-28,13.555000,14.100000,13.555000,13.990000,13.624546,7336017
2018-11-29,13.995000,14.725000,13.945000,14.575000,14.194264,7599368
2018-11-30,14.745000,14.745000,14.310000,14.430000,14.053053,4403410
2018-12-03,15.050000,15.450000,15.050000,15.330000,14.929543,6968157
2018-12-04,15.300000,15.635000,15.035000,15.195000,14.798069,4125716
2018-12-05,14.820000,15.080000,14.515000,15.035000,14.642248,4257839
2018-12-06,14.800000,14.895000,14.150000,14.150000,13.780367,6699907
2018-12-07,14.250000,15.075000,14.185000,14.850000,14.462082,5386061
2018-12-10,14.650000,14.750000,14.005000,14.110000,13.741411,4826876
2018-12-11,14.100000,14.290000,13.835000,14.180000,13.809584,5478804
2018-12-12,14.380000,14.625000,14.210000,14.535000,14.155310,3836015
2018-12-13,14.490000,14.490000,13.850000,14.140000,13.770628,6235652
2018-12-14,14.005000,14.355000,13.985000,14.155000,13.785236,4075431
2018-12-17,13.905000,14.250000,13.640000,13.640000,13.283689,5392422
2018-12-18,13.305000,13.425000,12.960000,13.285000,12.937963,7673265
2018-12-19,13.000000,13.260000,12.800000,13.260000,12.913616,3494444
2018-12-20,12.935000,12.970000,12.520000,12.695000,12.363375,5652137
2018-12-21,12.500000,12.710000,12.400000,12.585000,12.256248,4720203
2018-12-27,12.980000,12.995000,12.115000,12.230000,11.910522,5533286
2018-12-28,12.305000,12.715000,12.305000,12.550000,12.222163,4612418
2019-01-02,12.500000,12.990000,12.115000,12.990000,12.650669,5487688
2019-01-03,12.990000,14.030000,12.800000,13.650000,13.293427,7812547
2019-01-04,14.000000,14.395000,14.000000,14.340000,13.965404,7171508
2019-01-07,14.500000,14.740000,14.230000,14.450000,14.072530,5313045
2019-01-08,14.300000,14.510000,14.170000,14.400000,14.023836,5061217
2019-01-09,14.705000,15.420000,14.530000,15.145000,14.749375,10143324
2019-01-10,15.700000,15.700000,15.005000,15.115000,14.720159,8775332
2019-01-11,15.315000,15.480000,14.930000,15.090000,14.695812,5201001
2019-01-14,14.890000,15.535000,14.725000,15.220000,14.822416,7319876
2019-01-15,15.395000,15.740000,15.280000,15.670000,15.260661,7676791
2019-01-16,15.850000,16.080000,15.645000,15.820000,15.406742,7057198
2019-01-17,15.700000,16.025000,15.700000,15.840000,15.426220,4555160
2019-01-18,16.100000,16.180000,15.920000,16.125000,15.703774,5389586
2019-01-21,16.120001,16.590000,16.110001,16.510000,16.078718,6935300
2019-01-22,16.379999,16.510000,16.125000,16.215000,15.791423,5868458
2019-01-23,16.209999,16.465000,16.049999,16.059999,15.640472,5898290
2019-01-24,15.840000,16.365000,15.670000,16.105000,15.684297,6570556
2019-01-25,16.250000,16.370001,16.115000,16.240000,15.815770,4020081
2019-01-28,16.110001,16.129999,15.650000,15.760000,15.348310,5313248
2019-01-29,15.680000,16.200001,15.555000,16.125000,15.703774,3614038
2019-01-30,16.105000,16.344999,15.930000,16.025000,15.606387,3825504
2019-01-31,16.209999,16.400000,16.139999,16.219999,15.796292,4356845
2019-02-01,16.055000,16.145000,15.830000,16.100000,15.679428,3541941
2019-02-04,16.299999,16.844999,16.250000,16.594999,16.161497,7694559
2019-02-05,16.700001,17.070000,16.695000,16.950001,16.507225,6190614
2019-02-06,16.889999,17.010000,16.730000,16.900000,16.458530,6137530
2019-02-07,17.350000,17.400000,16.830000,16.940001,16.497486,10298798
2019-02-08,16.750000,17.000000,16.605000,16.674999,16.239408,5746117
2019-02-11,16.950001,17.695000,16.799999,17.559999,17.101288,9068924
2019-02-12,17.700001,17.985001,17.525000,17.980000,17.510317,6779866
2019-02-13,18.075001,18.250000,17.955000,18.075001,17.602837,4842473
2019-02-14,18.200001,18.250000,17.764999,17.959999,17.490839,5086922
2019-02-15,17.900000,18.280001,17.834999,18.280001,17.802481,6285600
2019-02-18,18.450001,18.480000,18.150000,18.170000,17.695354,4110871
2019-02-19,18.170000,18.270000,18.059999,18.205000,17.729441,4018659
2019-02-20,18.245001,19.205000,18.080000,19.150000,18.649754,11013850
2019-02-21,19.260000,19.375000,19.000000,19.049999,18.552366,3842663
2019-02-22,18.934999,19.150000,18.820000,19.000000,18.503674,4468960
2019-02-25,19.049999,19.150000,18.200001,18.230000,17.753786,6625353
2019-02-26,18.150000,18.500000,18.040001,18.355000,17.875523,4419607
2019-02-27,18.350000,18.760000,18.320000,18.565001,18.080036,2272447
2019-02-28,18.584999,18.584999,18.125000,18.205000,17.729441,2582247
2019-03-01,18.430000,18.480000,17.995001,18.035000,17.563881,4057554
2019-03-04,17.905001,18.379999,17.895000,18.215000,17.739178,3762403
